Id,VendorNo,LicenseNo,TradeName,DBA,Phone,ShippingAddress1,ShippingAddress2,ShippingCity,ShippingState,ShippingZip,BillingAddress1,BillingAddress2,BillingCity,BillingState,BillingZip,IsActive,BillingAddressSameAsShipping,TotalAcceptedYtd,LastDateAccepted
160,6033503130010001,412723,BOTANICA SEATTLE,BOTANICA SEATTLE,(206) 335-8491,145 S HORTON ST,,SEATTLE,WA,98134-0000,,,,,,true,true,768000,2026-06-27T16:09:21.250000
161,6033503130010002,412724,BOTANICA SEATTLE,BOTANICA SEATTLE,(206) 335-8491,3300 1ST AVE S STE 100,,SEATTLE,WA,98134-0000,,,,,,true,true,,
162,6032711860010002,412759,AVITAS,AVITAS,(206) 953-1509,25404 STATE ROUTE 9 STE B,,ARLINGTON,WA,98223-0000,,,,,,true,true,289348,2026-06-25T20:21:04.810000
163,604123116,412808,EPIC BAKERY DIVISION,EPIC BAKERY DIVISION,(206) 446-9500,10334 LAKE CITY WAY NE,,SEATTLE,WA,98115-7738,,,,,,true,true,,
164,604472127,412850,POTENTIAL ENERGY LLC,POTENTIAL ENERGY LLC,(213) 308-5655,2870 OCEAN AVENUE #4,,RAYMOND,WA,98577-4906,,,,,,true,true,,
165,6033272230010002,412861,CAVIAR GOLD,CAVIAR GOLD,(425) 903-0293,19401 63RD AVE NE,,ARLINGTON,WA,98223-7843,,,,,,true,true,,
166,6033074630010005,412882,NORTHWEST CANNABIS SOLUTIONS,NORTHWEST CANNABIS SOLUTIONS,(425) 445-9322,9603 LATHROP INDUSTRIAL DR SW,STE A,OLYMPIA,WA,98512-9188,,,,,,true,true,,
167,6032815800010002,412885,A LIST,A LIST,,12001 AURORA AVE N STE B,,SEATTLE,WA,98113-8249,,,,,,true,true,,
168,6033525570010001,412952,SITKA PACKAGING,SITKA PACKAGING,(206) 660-3988,11015 LAKE CITY WAY NE,,SEATTLE,WA,98125-6716,,,,,,true,true,77988,2026-06-04T22:29:13.240000
169,6031439600010001,412981,GREENMED LAB,GREENMED LAB,,2700 4TH AVE SOUTH,SUITE C3,SEATTLE,WA,98134-0000,,,,,,true,true,,
170,6031402370010002,413009,CREMA DE GAIA,CREMA DE GAIA,,514 W BAMBI FARMS RD,,SHELTON,WA,98584-7493,,,,,,true,true,,
171,6033520140010002,413019,THE GREEN GREEN GRASS OF HOME,THE GREEN GREEN GRASS OF HOME,,1799 TOUCHET NORTH RD STE B,,TOUCHET,WA,99360-9552,,,,,,true,true,,
172,6033508340010006,426341,PUFFIN FARM,PUFFIN FARM,(206) 412-0998,4411 23RD AVE W STE 2B,STE 2B,SEATTLE,WA,98199-1277,,,,,,true,true,,
173,603178022,413080,DAY DREAM PROCESSING,DAY DREAM PROCESSING,(206) 930-9801,2224 1ST AVE S,,SEATTLE,WA,98134-1408,,,,,,true,true,,
174,6026312270010001,413120,ORCHARDVIEW WEST,ORCHARDVIEW WEST,,8031 S 194TH ST,,KENT,WA,98032-1126,,,,,,true,true,,
175,6032989190010005,413138,SWEET NIRVANA BAKERY,SWEET NIRVANA BAKERY,(425) 442-9905,3810 AIRPORT WAY S    STE 111,,SEATTLE,WA,98108-5214,,,,,,true,true,,
176,6032989190010006,413139,BIG RIDGE FARMS,BIG RIDGE FARMS,(425) 442-9905,1655 ROAD 4 NE STE D,,COULEE CITY,WA,99115-0000,,,,,,true,true,,
177,6033529060010001,413167,GRINGO BROS.,GRINGO BROS.,,"31150 COSGROVE RD N, STE B",,ALMIRA,WA,99103-8729,,,,,,true,true,,
178,6033537760010001,413174,CIRCANNA,CIRCANNA,(510) 333-9633,2905 4TH AVE S,,SEATTLE,WA,98134-1914,,,,,,true,true,,
179,6033560860010002,413203,ALFHILD VENTURES,ALFHILD VENTURES,,13026 W MCFARLANE RD,,AIRWAY HEIGHTS,WA,99001-5099,,,,,,true,true,,
180,6033472750010002,413282,RED FROG,RED FROG,,12815 227TH SE MONROE STE B,,MONROE,WA,98272-3598,,,,,,true,true,,
181,6033472750010003,413283,RED FROG,RED FROG,,12815 227TH ST SE STE C,,MONROE,WA,98272-8720,,,,,,true,true,,
182,6033507430010002,413324,ZOOBEES DOOBEES,ZOOBEES DOOBEES,(509) 216-0985,26327 E MISSION AVE STE 2,,LIBERTY LAKE,WA,99019-8519,,,,,,true,true,,
183,6033495550010003,413341,SALMON CREEK SINSEMILLA,SALMON CREEK SINSEMILLA,,1199 W CUNNINGHAM RD,STE C1,OTHELLO,WA,99344-0000,,,,,,true,true,,
184,603355672,419538,502 PROCESSOR'S GROUP,502 PROCESSOR'S GROUP,(414) 731-0189,2700 4TH AVE S STE E1,,SEATTLE,WA,98134-1956,,,,,,true,true,,
185,6033534800010001,413856,CLINICAL CANNABIS CLUB,CLINICAL CANNABIS CLUB,,12525 WILLOWS RD NE,,KIRKLAND,WA,98034,,,,,,true,true,,
186,603354458,431332,UAHI,UAHI,(360) 815-2048,1679 LOOMIS TRAIL RD STE 2,,CUSTER,WA,98240-9304,,,,,,true,true,,
187,6033560850010001,413907,502 DISTRIBUTION,502 DISTRIBUTION,,19306 128TH AVE SE,,YELM,WA,98597-9619,,,,,,true,true,,
188,6033491720010004,413952,FC PROCESSOR-3,FC PROCESSOR-3,(206) 453-0587,1944 1ST AVE S STE 300,,SEATTLE,WA,98134-1406,,,,,,true,true,,
189,6033491720010003,413954,FC PROCESSOR-2,FC PROCESSOR-2,(206) 453-0587,1944 1ST AVE S    STE B,STE B,SEATTLE,WA,98134-1406,,,,,,true,true,,
190,6033520140010003,413955,THE GREEN GREEN GRASS OF HOME,THE GREEN GREEN GRASS OF HOME,,1799 TOUCHET NORTH RD STE C,,TOUCHET,WA,99360-9552,,,,,,true,true,,
191,6032705020010001,414035,GOOD TO GROW,GOOD TO GROW,,1725 OCEAN AVE,STE 1,RAYMOND,WA,98577-2813,,,,,,true,true,,
192,6032862770010002,414038,BEACON,BEACON,,6021 E MANSFIELD AVE STE 100,,SPOKANE VALLEY,WA,99212-0000,,,,,,true,true,,
193,6033502280010002,414045,DOC CROC,DOC CROC,,9730 LATHROP INDUSTRIAL DR SW,UNIT D,OLYMPIA,WA,98512-1064,,,,,,true,true,,
194,6033577370010001,414198,DABSOLUTE PREMIUM CONCENTRATES,DABSOLUTE PREMIUM CONCENTRATES,,8109 E BRATT RD,STE B,FAIRFIELD,WA,99012-0000,,,,,,true,true,,
195,6032824240010004,414323,EMERALD TWIST,EMERALD TWIST,(503) 706-4544,459 BRENTWOOD RD,STE D,GOLDENDALE,WA,98620-2813,,,,,,true,true,,
196,6029325450020002,414905,HYDRO LIGHT,HYDRO LIGHT,(509) 607-4030,340 POWERLINE RD STE B,,CLE ELUM,WA,98922-8384,,,,,,true,true,,
197,6033477820010003,415452,AUNTIE ONOLICIOUS,AUNTIE ONOLICIOUS,,123 BLACK BEAR RD STE B,,PORT TOWNSEND,WA,98368-9621,,,,,,true,true,,
198,6033509990010001,415685,ADAPTIVE NANO INFUSIONS,ADAPTIVE NANO INFUSIONS,,9622 AURORA AVE N,SUITE C,SEATTLE,WA,98103-3221,,,,,,true,true,,
199,6033423970010001,415697,CRAFT ELIXIRS,CRAFT ELIXIRS,(248) 840-0207,3528 BAGLEY AVE N,,SEATTLE,WA,98103-9113,,,,,,true,true,700250,2026-07-01T04:06:49.587000
200,6033248100010001,415700,ALIS GROUP,ALIS GROUP,(425) 786-4549,624 S LANDER ST STE 47,,SEATTLE,WA,98134-2041,,,,,,true,true,,
201,6033076970010001,415704,PDT TECHNOLOGIES,PDT TECHNOLOGIES,(206) 327-0149,205A N OTTO ST,,PORT TOWNSEND,WA,98368-9780,,,,,,true,true,,
202,6032271660010002,415712,GORBEN,GORBEN,(253) 682-8392,2915 S M ST  UNIT 103,,TACOMA,WA,98409-8224,,,,,,true,true,,
203,6034778320010001,415748,SEATTLE PURE EXTRACTS,SEATTLE PURE EXTRACTS,(206) 383-1994,3810 AIRPORT WAY S   STE 110,STE 110,SEATTLE,WA,98108-5214,,,,,,true,true,,
204,6033764960010002,415753,DOUBLE D,DOUBLE D,,3919 MALAGA ALCOA HWY,,MALAGA,WA,98828-0000,,,,,,true,true,,
205,6032629010010002,415765,FARMWEST 2,FARMWEST 2,,18 RIVERVIEW RD # B-2,,OMAK,WA,98841-9415,,,,,,true,true,,
206,604669641,415768,CUBIX,CUBIX,(206) 852-3038,5437 CALIFORNIA AVE SW SUITE B,,SEATTLE,WA,98136-1583,,,,,,true,true,,
207,603346522,415797,SUSPENDED #2,SUSPENDED #2,,111 NE RANCH DR,,TAHUYA,WA,98588-9773,,,,,,true,true,,
208,604295637,429538,"VRGA PROCESSING, INC.","VRGA PROCESSING, INC.",,1601 CENTER ST,STE C,TACOMA,WA,98409-7920,,,,,,true,true,,
209,6033531140010001,415822,THC EXPRESS,THC EXPRESS,(360) 286-4969,234 OTTO ST STE R3,,PORT TOWNSEND,WA,98368-9720,,,,,,true,true,,
210,6033548120010002,415834,HEMPZEN,HEMPZEN,,18700 SOUTHCENTER PKWY,,TUKWILA,WA,98188-4636,,,,,,true,true,,
211,603355092,415840,UMHIGH,UMHIGH,(425) 633-5599,12015 AURORA AVE N #3,,SEATTLE,WA,98133-8249,,,,,,true,true,,
212,6033569360010001,415864,NW NECTAR,NW NECTAR,,4341 SPRINGDALE HUNTERS RD,STE B,SPRINGDALE,WA,99173-9713,,,,,,true,true,,
213,6030166140010002,415877,BOTANIMAX,BOTANIMAX,,41711 STATE ROUTE 2 BLDG 3,,GOLD BAR,WA,98251-0000,,,,,,true,true,,
214,6031780350010001,413980,SEATTLE BUBBLE WORKS,SEATTLE BUBBLE WORKS,(206) 769-9754,29297 HWY 410 E STE D,,BUCKLEY,WA,98133-8249,,,,,,true,true,,
215,6034670690010001,415964,ABSOLUTE OILS,ABSOLUTE OILS,,75 S LUCILE ST,,SEATTLE,WA,98134-2418,,,,,,true,true,,
216,604012408,415987,MFUSED,MFUSED,(425) 679-3090,9369 8TH AVE S,,SEATTLE,WA,98108-0000,,,,,,true,true,1280855,2026-06-26T18:25:15.600000
217,6033568420010002,415992,KING GREENTHUMB,KING GREENTHUMB,,3 ALTA VISTA WAY,,ORONDO,WA,98843,,,,,,true,true,,
218,6033593090010001,416008,CONSCIOUS CANNABIS,CONSCIOUS CANNABIS,,5805 E SHARP AVE,"STE C1, C2 & C3",SPOKANE VALLEY,WA,99212-0955,,,,,,true,true,1562930,2026-05-25T16:00:23.933000
219,6033581180010001,416040,ADE ORGANICS,ADE ORGANICS,(206) 981-6757,1926 PINE CREEK RD UNIT 6,,TONASKET,WA,98855-0000,,,,,,true,true,,
220,6033585310010002,416044,GREEN FIRE PRODUCTION,GREEN FIRE PRODUCTION,,4TH PARALLEL RD,,ELLENSBURG,WA,98926-0000,,,,,,true,true,,
221,6033341280010004,416132,AGAPE RESEARCH WA,AGAPE RESEARCH WA,,2002 VALLEY HWY STE C,,ACME,WA,98220-9635,,,,,,true,true,,
222,604663392,431874,FIDALGOS LLC,FIDALGOS LLC,(509) 590-7990,10014 E MONTGOMERY AVE UNIT 7A,,SPOKANE VALLEY,WA,99206-6013,,,,,,true,true,,
223,6033556360010001,416140,NORTHWEST WONDERLAND,NORTHWEST WONDERLAND,,100 B S HORTON ST,,SEATTLE,WA,98134-1812,,,,,,true,true,,
224,6034540110010001,416168,GREEN CYLINDER LABORATORIES,GREEN CYLINDER LABORATORIES,,1022 85TH AVE SE,STE B,OLYMPIA,WA,98501-5707,,,,,,true,true,,
225,6033341280010003,416169,AGAPE RESEARCH WA,AGAPE RESEARCH WA,,2002 VALLEY HWY STE B,,ACME,WA,98220-9635,,,,,,true,true,,
226,6033578570010001,416198,EMERALD PEAKS,EMERALD PEAKS,,11463 RAINIER AVE S,STE B,SEATTLE,WA,98178-0000,,,,,,true,true,,
227,6033564580010001,416228,ALL NATURAL PAIN RELIEF PRODUCTS,ALL NATURAL PAIN RELIEF PRODUCTS,(253) 350-2211,2515 HARTFORD DR STE A,,LAKE STEVENS,WA,98258-9717,,,,,,true,true,,
228,6033647750010004,416301,GORDON 4-M-J NATION,GORDON 4-M-J NATION,,190 PACKWOOD LN STE D,,ELLENSBURG,WA,98926-8055,,,,,,true,true,,
229,604549551,432561,GREEN BEARD & CO,GREEN BEARD & CO,(206) 854-8563,26127 CALVARY LN NE STE 200,,KINGSTON,WA,98346-0000,,,,,,true,true,0,2026-02-27T17:28:58.283000
230,6032996610010001,416313,YAVA,YAVA,,85 PETERS ST,,RAYMOND,WA,98577-2917,,,,,,true,true,,
231,604258661,428700,"ORIGINAL INNOVATIONS, LLC","ORIGINAL INNOVATIONS, LLC",(602) 586-8364,1938 MILWAUKEE WAY,,SHELTON,WA,98421-2702,,,,,,true,true,,
232,604454177,416358,CANNA LOWLIFE,CANNA LOWLIFE,,7511 W SHELTON MATLOCK RD #100,,SHELTON,WA,98584-8914,,,,,,true,true,,
233,6033240110010003,416359,CANNASOL FARMS INCORPORATED,CANNASOL FARMS INCORPORATED,,99 GREENACRES RD LOT D,,RIVERSIDE,WA,98849-9625,,,,,,true,true,,
234,6033336840010002,416366,ECO VENTURES,ECO VENTURES,,2500 TOKELAND RD LOT 2,,TOKELAND,WA,98590-9730,,,,,,true,true,,
235,6033508560010001,416382,PAPS II,PAPS II,,13400 NE 20TH ST STE 37,,BELLEVUE,WA,98005-2023,,,,,,true,true,,
236,6033548120010003,416405,HEMPZEN,HEMPZEN,,17307 NE WOODINVILLE DUVALL RD,,WOODINVILLE,WA,98072-9677,,,,,,true,true,,
237,603356464,416421,LOGIK,LOGIK,(206) 482-3659,5735 ROAD L SE STE B,,MOSES LAKE,WA,98837-9087,,,,,,true,true,,
238,6034358530010001,416493,SWEET PACK,SWEET PACK,(206) 981-7802,3311 S LAWRENCE ST,,TACOMA,WA,98409-4712,,,,,,true,true,,
239,6033583810010003,416523,RAINIER CANNABIS,RAINIER CANNABIS,,11537 RAINIER AVE S UNIT 3,,SEATTLE,WA,98178-3984,,,,,,true,true,,
240,6034642820010001,416609,VIVA CANNABIS,VIVA CANNABIS,(509) 885-8405,3012 GS CENTER RD,STE B,WENATCHEE,WA,98801-9116,,,,,,true,true,,
241,6032939160010002,416674,THE FOUR TWENTY COLLECTION,THE FOUR TWENTY COLLECTION,(425) 420-0229,2917 NE 65TH ST UNIT E,,VANCOUVER,WA,98663-1411,,,,,,true,true,,
242,6033546850010002,416696,FAR WEST ENTERPRISE,FAR WEST ENTERPRISE,,2926 6TH AVE S STE D,,SEATTLE,WA,98134-2104,,,,,,true,true,,
243,6033551090010001,416698,PROHIBITION GOLD,PROHIBITION GOLD,(206) 683-6707,7510 5TH AVE S,,SEATTLE,WA,98108-4114,,,,,,true,true,,
244,603342397,431616,CRAFT ELIXIRS,CRAFT ELIXIRS,(206) 632-4200,100 ELLIOTT AVE W SUITE S177,,SEATTLE,WA,98119-0000,,,,,,true,true,,
245,6033554580010001,416702,OLYMPIC PRODUCTION & PROCESSING,OLYMPIC PRODUCTION & PROCESSING,,89 W AIRVIEW WAY,,SHELTON,WA,98584-1283,,,,,,true,true,,
246,602893606,416709,"PAINTED ROOSTER, LLC","PAINTED ROOSTER, LLC",(509) 646-4420,7531 POSTMA RD STE D,,MOXEE,WA,98936-3905,,,,,,true,true,,
247,6033590290010001,416753,ALTO BUDDHA,ALTO BUDDHA,,5526 INDUSTRY LANE,STE 1,EAST WENATCHEE,WA,98802,,,,,,true,true,,
248,6033590290010002,416754,ALTO BUDDHA,ALTO BUDDHA,,5494 NE ARROWHEAD PL STE B,,POULSBO,WA,98370-7813,,,,,,true,true,,
249,6033605570010001,416769,CENTRAL PROCESSORS,CENTRAL PROCESSORS,,4380 KAWECKI ROAD,STE G,MALAGA,WA,98828-0000,,,,,,true,true,,
250,6033606660010001,416772,KOHL PROCESSING ENTERPRISES,KOHL PROCESSING ENTERPRISES,,234 OTTO STREET,STE R-3,PORT TOWNSEND,WA,98368-9720,,,,,,true,true,,
251,6032054380010002,416796,TIGER CONSULTING GROUP,TIGER CONSULTING GROUP,,14032 AURORA AVE N STE D,,SEATTLE,WA,98133-6997,,,,,,true,true,,
252,6033628080010001,416819,PEN & INK,PEN & INK,,1119 W 1ST AVE,STE Z,SPOKANE,WA,99201-4005,,,,,,true,true,,
253,6033607090010001,416831,WINTON FARMS,WINTON FARMS,,3969 HAMMER DR,,BELLINGHAM,WA,98226-7630,,,,,,true,true,,
254,6033506150010004,416843,THE HAPPY CROWD,THE HAPPY CROWD,(509) 998-8071,6205 E MANSFIELD AVE STE 100,,SPOKANE VALLEY,WA,99212-0000,,,,,,true,true,,
255,6033346510010003,416848,RE-UP INDUSTRIES,RE-UP INDUSTRIES,,3901 AIRPORT WAY S STE B,,SEATTLE,WA,98108-5237,,,,,,true,true,,
256,6033346510010004,416849,RE-UP INDUSTRIES,RE-UP INDUSTRIES,,1350 THORNTON AVE SW STE E,,PACIFIC,WA,98047-2112,,,,,,true,true,,
257,603346522,416868,SUSPENDED #3,SUSPENDED #3,,315 S WEBSTER ST,,SEATTLE,WA,98108-4136,,,,,,true,true,,
258,6034748420010001,416911,OPTIMUM EXTRACTS,OPTIMUM EXTRACTS,(806) 458-3868,3402 C ST NE    #109,,AUBURN,WA,98002-1728,,,,,,true,true,,
259,6033564690010001,416921,DANTE JONES PRODUCTIONS,DANTE JONES PRODUCTIONS,,929 N 82ND ST,,SEATTLE,WA,98103-4321,,,,,,true,true,,
260,6033588610010001,416929,AMBER BRICK,AMBER BRICK,(206) 799-0755,5473 GUIDE MERIDIAN STE B & C,,BELLINGHAM,WA,98226-9771,,,,,,true,true,,
261,6015536530010002,416974,KENT BROS,KENT BROS,,3931 UPTON RD,,PRESCOTT,WA,99348-8612,,,,,,true,true,,
262,6015536530010003,416975,KENT BROS,KENT BROS,,3917 UPTON RD,,PRESCOTT,WA,99348-8612,,,,,,true,true,,
263,6033592910010001,416982,THE GREENERY EXTRACTS,THE GREENERY EXTRACTS,,3810 AIRPORT WAY S,STE 102,SEATTLE,WA,98108-5214,,,,,,true,true,,
264,604280782,417008,PRIME CHOICE CANNA LLC,PRIME CHOICE CANNA LLC,(425) 492-0604,5609 4TH AVE S,,SEATTLE,WA,98108-2422,,,,,,true,true,,
265,6035068880010001,417017,INLAND DESERT CONCENTRATES,INLAND DESERT CONCENTRATES,,65710 N HYSLER RD,STE A,BENTON CITY,WA,99320-7620,,,,,,true,true,,
266,6035002840010001,417021,MONEY ROAD,MONEY ROAD,(253) 219-9472,1911 W DOLARWAY RD STE A,,ELLENSBURG,WA,98926-8339,,,,,,true,true,,
267,6033559880010003,417029,GREEN NETWORK,GREEN NETWORK,,5373 GUIDE MERIDIAN UNIT F8,,BELLINGHAM,WA,98226-7418,,,,,,true,true,,
268,6032699250010001,417042,LAUGHING BUDDHA,LAUGHING BUDDHA,,13300 SE 30TH ST,STE 201C,BELLEVUE,WA,98005-0000,,,,,,true,true,,
269,6033592820010001,417065,AMERICAN BAKED CO,AMERICAN BAKED CO,(206) 271-9491,3810 AIRPORT WAY S #110,,SEATTLE,WA,98108-5214,,,,,,true,true,,
270,6033506150010005,417080,THE HAPPY CROWD,THE HAPPY CROWD,,1144 29TH ST NW,BLDG C STE 101,AUBURN,WA,98001-0000,,,,,,true,true,,
271,6033571330010001,417097,CENTRAL BUSINESS DISTRICT,CENTRAL BUSINESS DISTRICT,,205 B OTTO  ST,,PORT TOWNSEND,WA,98368-0000,,,,,,true,true,,
272,6033551430010002,417105,ARTIZEN CANNABIS COMPANY,ARTIZEN CANNABIS COMPANY,,25421 MARINE DR,,STANWOOD,WA,98292-9343,,,,,,true,true,,
273,6032996610010003,417117,YAVA,YAVA,,1600 S 92ND PL,,SEATTLE,WA,98108-5123,,,,,,true,true,,
274,6033504560010003,417151,MOMMA CHAN,MOMMA CHAN,,9840 40TH AVE S,,SEATTLE,WA,98118-5603,,,,,,true,true,,
275,6032791410010001,417189,CBD MANAGEMENT/LOADED SODA,CBD MANAGEMENT/LOADED SODA,,2850 COMMERCIAL BLVD,,CENTRALIA,WA,98531-9726,,,,,,true,true,,
276,6033588160010002,417279,PROPRIETARY PLANT VARIETIES,PROPRIETARY PLANT VARIETIES,,4553 ROAD 13.6 SW STE B,,ROYAL CITY,WA,99357-9770,,,,,,true,true,,
277,6033588160010003,417280,PROPRIETARY PLANT VARIETIES,PROPRIETARY PLANT VARIETIES,,4553 ROAD 13.6 SW STE C,,ROYAL CITY,WA,99357-9770,,,,,,true,true,,
278,6034929320010001,417285,STRYPS,STRYPS,,79 S HORTON ST STE 210,STE 210,SEATTLE,WA,98134-1847,,,,,,true,true,,
279,6031426320010001,417326,VENSPARK,VENSPARK,,2700 4TH AVE S,STE C-3,SEATTLE,WA,98134-0000,,,,,,true,true,,
280,6033205230010002,417356,JEFFERSON CANNABIS,JEFFERSON CANNABIS,,453 OTTO ST,,PORT TOWNSEND,WA,98368-9392,,,,,,true,true,,
281,604520698,417364,FRACTAL INFUSED,FRACTAL INFUSED,(509) 251-9643,13625 NE 126TH PL,STE 400,KIRKLAND,WA,98034-0000,,,,,,true,true,,
282,604666778,417389,SKUNK PROCESSORS,SKUNK PROCESSORS,,86 MOUNTAIN VIEW DR,#A,BREWSTER,WA,98812-0000,,,,,,true,true,,
283,6035044620010002,417498,ODO,ODO,(509) 521-9791,1111 W 1ST AVE  STE B,STE B,SPOKANE,WA,99201-0000,,,,,,true,true,,
284,6033538870010002,417525,FANTASY FARMS,FANTASY FARMS,(509) 467-1905,1220 W BALLARD RD STE B,,SPOKANE,WA,99208-8202,,,,,,true,true,,
285,6033533870010002,417526,G-7 GROW,G-7 GROW,(509) 237-8686,18514 RD 8 NW,,QUINCY,WA,98848-9609,,,,,,true,true,,
286,6033494720010004,417623,PINNACLE NW,PINNACLE NW,(360) 352-0296,3320 178TH LN SW STE B,,TENINO,WA,98589-8750,,,,,,true,true,,
287,6033177130010003,417660,VAN HARTEN,VAN HARTEN,,318 MILL ST,SUITE 710,SHELTON,WA,98584-0000,,,,,,true,true,,
288,6033457230010002,417698,RAVEN,RAVEN,(917) 703-0621,600 RONLEE LN NW BLDG B2,,OLYMPIA,WA,98502-9264,,,,,,true,true,,
289,6033507240010001,417715,DEEP ROOTS FOODS,DEEP ROOTS FOODS,,8904 KIMMIE ST SW,STE C,TUMWATER,WA,98512-7641,,,,,,true,true,,
290,6034037690010001,417735,KUSH COMFORT FARMS,KUSH COMFORT FARMS,(206) 465-6257,213 N STONE ST,,SPOKANE,WA,99202-3864,,,,,,true,true,,
291,6016730670010003,417794,FIREWEED FARMS,FIREWEED FARMS,(509) 778-1597,133302 W JOHNSON RD STE B,,PROSSER,WA,99350-7503,,,,,,true,true,,
292,6033516310010002,417950,GREEN BROTHERS FARMS,GREEN BROTHERS FARMS,(360) 970-7896,7713 SKOOKUMCHUCK RD SE,,TENINO,WA,98589-9549,,,,,,true,true,,
293,6005117230010004,418021,METHOW VALLEY NURSERY,METHOW VALLEY NURSERY,(425) 248-3609,28 HORIZON FLATS RD #B,,WINTHROP,WA,98862-8400,,,,,,true,true,,
294,6005785880010002,418185,CALVIN'S BEST,CALVIN'S BEST,,13952 ROAD 4 NE,,MOSES LAKE,WA,98837-9195,,,,,,true,true,,
295,6022862480010003,418294,RAY'S GARDEN,RAY'S GARDEN,,2255 RD E.5 NE STE B,,MOSES LAKE,WA,98837-9583,,,,,,true,true,,
296,6033060360010003,418295,CELSS MICRO FARMS,CELSS MICRO FARMS,(509) 460-7723,68705 N 132 PR NE,STE B,BENTON CITY,WA,99320-8761,,,,,,true,true,,
297,6033499030010001,418297,CANNA NORTHWEST,CANNA NORTHWEST,,13515 LAKE ROAD,,LYNNWOOD,WA,98087-0000,,,,,,true,true,,
298,6033506100010003,418322,BOTANICAL SOLUTIONS,BOTANICAL SOLUTIONS,(360) 628-9795,3301 1ST AVE S,,SEATTLE,WA,98134-1802,,,,,,true,true,,
299,6033447910010003,418372,MAJICO,MAJICO,(509) 238-6175,17605 N TIMBERLANE CIR,UNIT #B,MEAD,WA,99021-7810,,,,,,true,true,,
300,6033573590010002,418406,GANJIKA FARMS,GANJIKA FARMS,,4 DRYWATER RD UNIT 2,,OKANOGAN,WA,98840-9719,,,,,,true,true,,
301,6032930880010003,418408,FLYING DUTCHMAN FARMS,FLYING DUTCHMAN FARMS,(360) 442-9145,251 GARLOCK RD STE B,,CASTLE ROCK,WA,98611-9433,,,,,,true,true,,
302,6033354110010005,418443,WASHINGTON SOURCE,WASHINGTON SOURCE,,1120 S FAIRCHILD ST,#A,MEDICAL LAKE,WA,99202-8778,,,,,,true,true,,
303,6033594230010002,418524,EVERGREEN HYDRO FARMS,EVERGREEN HYDRO FARMS,(425) 870-4355,3169 B GOLDIE RD,,OAK HARBOR,WA,98277-2732,,,,,,true,true,1248690,2026-05-26T00:39:24.340000
304,6033543230010004,418743,THE CASCADE GNOME,THE CASCADE GNOME,(206) 818-0564,11056 NEPPEL RD NE,,MOSES LAKE,WA,98837-7522,,,,,,true,true,,
305,6034388400010002,418910,GLENS PLANT FARM,GLENS PLANT FARM,(425) 387-8227,26901 15TH AVE NE  BLDG 1,,ARLINGTON,WA,98223-9176,,,,,,true,true,,
306,6033571320010006,418921,CORDUS,CORDUS,,28503 W ORCUTT RD,,BENTON CITY,WA,99320-7609,,,,,,true,true,,
307,6033526310010002,419128,GROWING LIKE A WEED,GROWING LIKE A WEED,,3623 E PRINCETON AVE,,SPOKANE,WA,99217-6738,,,,,,true,true,,
308,6033373880010002,419136,J D,J D,(360) 956-7187,236 140TH AVE SW STE B,,TENINO,WA,98589-9606,,,,,,true,true,,
309,6033219760010004,419152,FOOTPRINT BIOSCIENCES,FOOTPRINT BIOSCIENCES,(360) 970-2344,6424 210TH AVE SW,STE B,CENTRALIA,WA,98531-9633,,,,,,true,true,,
310,6035154390010001,419188,WEST COAST PRODUCTIONS,WEST COAST PRODUCTIONS,,2916 STATE STREET,STE B,EVERETT,WA,98201-3842,,,,,,true,true,,
311,6034772160010001,419189,CANNA PROCESSING,CANNA PROCESSING,,2835 OCEAN AVE,STE B,RAYMOND,WA,98577-4909,,,,,,true,true,440149,2026-04-27T23:40:12.583000
312,6033464070010004,419287,ELEMENT,ELEMENT,,20015 67TH AVE NE,STE D,ARLINGTON,WA,98223-8756,,,,,,true,true,,
313,6033565060010002,419324,CLOVIS POINT CANNABIS,CLOVIS POINT CANNABIS,,4639 NUMBER 2 CANYON ROAD,SUITE B,WENATCHEE,WA,98801,,,,,,true,true,,
314,6034527030010002,419395,LANDRACE,LANDRACE,(206) 883-9825,5845 192N LN SW,STE 102,ROCHESTER,WA,98579-0000,,,,,,true,true,,
315,6033546850010003,419496,FAR WEST ENTERPRISE,FAR WEST ENTERPRISE,(206) 673-1984,15015 AURORA AVE N   STE 21,,SHORELINE,WA,98133-6134,,,,,,true,true,,
316,603355672,413478,MMS ELEMENTAL,MMS ELEMENTAL,(414) 731-0189,2942 1ST AVE S,,SEATTLE,WA,98134-1820,,,,,,true,true,,
317,6033591840010002,419553,ANANDA WASHINGTON,ANANDA WASHINGTON,(503) 522-6568,5845 192ND AVE SW STE 101,,ROCHESTER,WA,98579-9201,,,,,,true,true,,
318,6033596130010003,419692,SUN GROWN ORGANIX,SUN GROWN ORGANIX,(425) 949-2873,1926 PINE CREEK RD UNIT 4-A,UNIT 4-A,TONASKET,WA,98855-0000,,,,,,true,true,,
319,603358352,428848,1937 FARMS,1937 FARMS,(619) 977-0591,13533 ODELL RD NE STE C,,DUVALL,WA,98019-7323,,,,,,true,true,254104,2026-05-22T19:29:38.600000
320,603262901,431264,FARMWEST 2,FARMWEST 2,(631) 806-9867,241 S HOLDEN ST,,SEATTLE,WA,98108-4359,,,,,,true,true,195525,2026-02-09T23:57:32.177000
